Product ID;Product;Brand;Category;pricing_role_category;URL;Price;Image URL;__rowIndex;__id
762484;MAC True Or False Lashes 89 Megastar Lash (W);MAC;Makeup;C;https://www.kicks.fi/haku?search-query=762484;;;21053;762484
791464;DR CEURACLE Ganghwa Rice Granuel Pack 115 gr;Dr. Ceuracle;Skin care;C;https://www.kicks.fi/haku?search-query=791464;;;21054;791464
1012063;Fenty Hella Thicc Mascara Primer (G);FENTY;Makeup;B;https://www.kicks.fi/haku?search-query=1012063;;https://images.matas.dk/encode/840026675574_20250325180600.jpg;21055;1012063
1023148;OR Youthtopia Apple Butter Cleansing Balm 125 ml (G);Origins;Skin care;C;https://www.kicks.fi/haku?search-query=1023148;;https://images.matas.dk/encode/717334279025_20250822180926.jpg;21056;1023148
750190;KI Baby Cream 200 ml (W);Kiehl’s;Skin care;C;https://www.kicks.fi/haku?search-query=750190;;;21057;750190
1034348;HUFS Ocean Spray200ml;HUFS;Hair care and styling;C;https://www.kicks.fi/haku?search-query=1034348;;https://images.matas.dk/encode/7090050870053_20251128122600.jpg;21058;1034348
762555;LA Idole Edp 100 ml (U);Lancôme;Fragrances;C;https://www.kicks.fi/haku?search-query=762555;;https://images.matas.dk/encode/3614273069175.jpg;21059;762555
1035943;UNOVE Heat Guard Leave In Treatment 147ml;UNOVE;Hair care and styling;C;https://www.kicks.fi/haku?search-query=1035943;;https://images.matas.dk/encode/8809669505459_20260123100200.jpg;21060;1035943
1026812;Sundae Body Whipped Shower Foam Margarita 265 ml;Sundae Body;Skin care;C;https://www.kicks.fi/haku?search-query=1026812;;https://images.matas.dk/encode/9358131001306_1_20260108180200.jpg;21061;1026812
1009896;Dior J’Adore Edp 50 ml;DIOR;Fragrances;B;https://www.kicks.fi/haku?search-query=1009896;;https://images.matas.dk/encode/3348901738217_20250211142500.jpg;21062;1009896
1003634;MARIA ÅKERBERG Royal Facial Oil Moist 30 ml;MARIA ÅKERBERG;Skin care;C;https://www.kicks.fi/haku?search-query=1003634;;https://images.matas.dk/encode/7340020105822_1_20240701143623.jpg;21063;1003634
1008448;MAC Macximal Sleek Satin Lipstick Hodgepodge;MAC;Makeup;C;https://www.kicks.fi/haku?search-query=1008448;;https://images.matas.dk/encode/773602741960_20250108040100.jpg;21064;1008448
834533;Erborian Skin Therapy 30 ml;Erborian;Skin care;C;https://www.kicks.fi/haku?search-query=834533;;https://images.matas.dk/encode/8809255787368_20240321153857.jpg;21065;834533
1010716;bMin BarePRO 24H Skin-Perfecting Pressed Powd Light 27 Neutr;bareMinerals;Makeup;B;https://www.kicks.fi/haku?search-query=1010716;;https://images.matas.dk/encode/194250083903_20250423180212.jpg;21066;1010716
